,Actual,Prediction,Error
2019-08-27,40.45000076293945,41.684288,1.2342872619628906
2019-08-28,40.30500030517578,41.342293,1.03729248046875
2019-08-29,41.75,41.05462,0.6953811645507812
2019-08-30,41.877498626708984,41.33866,0.5388374328613281
2019-09-03,41.04249954223633,41.588665,0.5461654663085938
2019-09-04,42.189998626708984,41.484074,0.7059249877929688
2019-09-05,44.935001373291016,41.784813,3.150188446044922
2019-09-06,44.662498474121094,42.90623,1.7562675476074219
2019-09-09,45.125,43.59486,1.5301399230957031
2019-09-10,45.79499816894531,44.206093,1.5889053344726562
2019-09-11,46.08250045776367,44.833813,1.248687744140625
2019-09-12,46.067501068115234,45.349026,0.718475341796875
2019-09-13,45.48500061035156,45.684204,0.1992034912109375
2019-09-16,45.0525016784668,45.70709,0.6545867919921875
2019-09-17,45.26750183105469,45.565308,0.2978057861328125
2019-09-18,44.994998931884766,45.5322,0.537200927734375
2019-09-19,44.23500061035156,45.418262,1.1832618713378906
2019-09-20,43.17250061035156,45.085682,1.9131813049316406
2019-09-23,43.709999084472656,44.502346,0.7923469543457031
2019-09-24,43.13249969482422,44.278957,1.1464576721191406
2019-09-25,44.557498931884766,43.94583,0.6116676330566406
2019-09-26,44.334999084472656,44.19428,0.14072036743164062
2019-09-27,42.939998626708984,44.303833,1.3638343811035156
2019-09-30,43.51750183105469,43.91813,0.40062713623046875
2019-10-01,43.5,43.837914,0.33791351318359375
2019-10-02,43.2599983215332,43.78254,0.5225410461425781
2019-10-03,45.32749938964844,43.66876,1.6587409973144531
2019-10-04,45.49250030517578,44.277668,1.2148323059082031
2019-10-07,46.08250045776367,44.76212,1.3203811645507812
2019-10-08,44.307498931884766,45.28781,0.9803123474121094
2019-10-09,45.1775016784668,45.052628,0.12487411499023438
2019-10-10,45.75749969482422,45.16121,0.5962905883789062
2019-10-11,46.497501373291016,45.428864,1.0686378479003906
2019-10-14,46.63249969482422,45.858395,0.7741050720214844
2019-10-15,49.092498779296875,46.197174,2.89532470703125
2019-10-16,48.5525016784668,47.238228,1.3142738342285156
2019-10-17,48.5724983215332,47.777508,0.7949905395507812
2019-10-18,47.622501373291016,48.1372,0.5146980285644531
2019-10-21,49.002498626708984,48.054024,0.9484748840332031
2019-10-22,48.90250015258789,48.439487,0.4630126953125
2019-10-23,48.772499084472656,48.669975,0.1025238037109375
2019-10-24,49.21500015258789,48.777973,0.4370269775390625
2019-10-25,51.1349983215332,48.99186,2.143138885498047
2019-10-28,51.6974983215332,49.772335,1.9251632690429688
2019-10-29,50.72999954223633,50.498074,0.23192596435546875
2019-10-30,50.75,50.668026,0.08197402954101562
2019-10-31,50.255001068115234,50.772224,0.5172233581542969
2019-11-01,50.647499084472656,50.668327,0.0208282470703125
2019-11-04,52.625,50.71924,1.90576171875
2019-11-05,52.40250015258789,51.408485,0.9940147399902344
2019-11-06,51.907501220703125,51.815495,0.09200668334960938
2019-11-07,52.084999084472656,51.92222,0.16278076171875
2019-11-08,51.94499969482422,52.041935,0.09693527221679688
2019-11-11,52.04499816894531,52.072506,0.027507781982421875
2019-11-12,52.40250015258789,52.12189,0.280609130859375
2019-11-13,52.14250183105469,52.271828,0.12932586669921875
2019-11-14,52.4474983215332,52.287224,0.16027450561523438
2019-11-15,51.04750061035156,52.39459,1.3470878601074219
2019-11-18,53.06999969482422,52.004368,1.0656318664550781
2019-11-19,51.997501373291016,52.398888,0.4013862609863281
2019-11-20,52.79499816894531,52.3253,0.4696998596191406
2019-11-21,52.54499816894531,52.53236,0.012638092041015625
2019-11-22,52.72249984741211,52.594425,0.12807464599609375
2019-11-25,55.3025016784668,52.69262,2.609882354736328
2019-11-26,54.25,53.61227,0.6377296447753906
2019-11-27,54.560001373291016,53.90272,0.6572799682617188
2019-11-29,54.185001373291016,54.190872,0.005870819091796875
2019-12-02,52.3125,54.25583,1.943328857421875
2019-12-03,51.915000915527344,53.67002,1.7550201416015625
2019-12-04,52.35499954223633,53.122433,0.7674331665039062
2019-12-05,52.185001373291016,52.894234,0.7092323303222656
2019-12-06,53.04249954223633,52.69249,0.3500099182128906
2019-12-09,53.04249954223633,52.84381,0.19868850708007812
2019-12-10,53.494998931884766,52.958714,0.536285400390625
2019-12-11,54.334999084472656,53.18956,1.1454391479492188
2019-12-12,56.01750183105469,53.62642,2.391082763671875
2019-12-13,55.997501373291016,54.483242,1.5142593383789062
2019-12-16,56.287498474121094,55.06569,1.2218093872070312
2019-12-17,57.0724983215332,55.550545,1.5219535827636719
2019-12-18,57.377498626708984,56.129078,1.2484207153320312
2019-12-19,58.8650016784668,56.61779,2.247211456298828
2019-12-20,59.842498779296875,57.436226,2.4062728881835938
2019-12-23,59.70500183105469,58.3142,1.3908004760742188
2019-12-24,59.654998779296875,58.8568,0.7981986999511719
2019-12-26,59.79750061035156,59.19447,0.6030311584472656
2019-12-27,59.217498779296875,59.457623,0.24012374877929688
2019-12-30,58.08000183105469,59.432793,1.3527908325195312
2019-12-31,58.82500076293945,59.029648,0.20464706420898438
2020-01-02,59.977500915527344,58.989582,0.9879188537597656
2020-01-03,59.01750183105469,59.34728,0.3297767639160156
2020-01-06,59.26499938964844,59.283405,0.018405914306640625
2020-01-07,59.98249816894531,59.313408,0.6690902709960938
2020-01-08,60.095001220703125,59.569366,0.525634765625
2020-01-09,60.755001068115234,59.785896,0.9691047668457031
2020-01-10,61.08000183105469,60.15111,0.9288902282714844
2020-01-13,62.994998931884766,60.505005,2.4899940490722656
2020-01-14,61.81999969482422,61.375988,0.4440116882324219
2020-01-15,61.39250183105469,61.58686,0.19435882568359375
2020-01-16,62.23249816894531,61.57168,0.6608200073242188
2020-01-17,62.31999969482422,61.826294,0.49370574951171875
2020-01-21,61.98500061035156,62.028164,0.043163299560546875
2020-01-22,62.52750015258789,62.051685,0.4758148193359375
2020-01-23,63.21500015258789,62.241116,0.9738845825195312
2020-01-24,62.619998931884766,62.59695,0.02304840087890625
2020-01-27,60.04999923706055,62.64315,2.593151092529297
2020-01-28,61.99250030517578,61.817127,0.17537307739257812
2020-01-29,61.3849983215332,61.878746,0.4937477111816406
2020-01-30,61.45249938964844,61.7339,0.2813987731933594
2020-01-31,59.10749816894531,61.659374,2.5518760681152344
2020-02-03,60.08250045776367,60.83552,0.753021240234375
2020-02-04,61.782501220703125,60.58402,1.1984825134277344
2020-02-05,62.689998626708984,60.989086,1.7009124755859375
2020-02-06,63.5625,61.583664,1.9788360595703125
2020-02-07,62.897499084472656,62.2837,0.613800048828125
2020-02-10,65.74250030517578,62.542305,3.2001953125
2020-02-11,66.97250366210938,63.644638,3.3278656005859375
2020-02-12,68.13500213623047,64.808586,3.326416015625
2020-02-13,67.69499969482422,65.97978,1.7152175903320312
2020-02-14,72.44750213623047,66.62168,5.8258209228515625
2020-02-18,74.14250183105469,68.605225,5.5372772216796875
2020-02-19,78.67500305175781,70.52158,8.153419494628906
2020-02-20,77.17500305175781,73.30573,3.8692703247070312
2020-02-21,73.51750183105469,74.69888,1.1813812255859375
2020-02-24,68.31999969482422,74.38873,6.068733215332031
2020-02-25,65.51249694824219,72.40082,6.8883209228515625
2020-02-26,66.9124984741211,70.06934,3.1568450927734375
2020-02-27,63.150001525878906,68.93261,5.7826080322265625
2020-02-28,67.51750183105469,66.94884,0.56866455078125
2020-03-02,69.10749816894531,67.045784,2.0617141723632812
2020-03-03,66.47250366210938,67.69266,1.22015380859375
2020-03-04,71.12750244140625,67.29462,3.8328857421875
2020-03-05,68.32250213623047,68.54904,0.22653961181640625
2020-03-06,66.51000213623047,68.50443,1.9944305419921875
2020-03-09,61.36000061035156,67.85666,6.4966583251953125
2020-03-10,65.2699966430664,65.6974,0.42740631103515625
2020-03-11,61.61750030517578,65.49065,3.8731460571289062
2020-03-12,54.07749938964844,64.184784,10.107284545898438
2020-03-13,60.209999084472656,60.799236,0.5892372131347656
2020-03-16,49.099998474121094,60.492935,11.392936706542969
2020-03-17,54.317501068115234,56.68239,2.364887237548828
2020-03-18,50.70500183105469,55.78074,5.075736999511719
2020-03-19,53.24250030517578,54.04176,0.7992591857910156
2020-03-20,51.4375,53.71844,2.2809410095214844
2020-03-23,53.17250061035156,52.9492,0.22330093383789062
2020-03-24,62.29499816894531,53.0154,9.279598236083984
2020-03-25,61.404998779296875,56.10937,5.295627593994141
2020-03-26,64.30999755859375,57.990143,6.319854736328125
2020-03-27,63.182498931884766,60.211933,2.9705657958984375
2020-03-30,66.39749908447266,61.33604,5.061458587646484
2020-03-31,65.9000015258789,63.12231,2.777690887451172
2020-04-01,60.76750183105469,64.15881,3.3913116455078125
2020-04-02,63.86750030517578,63.13541,0.7320899963378906
2020-04-03,60.977500915527344,63.401283,2.4237823486328125
2020-04-06,67.0999984741211,62.632957,4.467041015625
2020-04-07,64.75749969482422,64.11495,0.642547607421875
2020-04-08,66.73750305175781,64.38554,2.3519668579101562
2020-04-09,65.73750305175781,65.20568,0.5318222045898438
2020-04-13,67.4625015258789,65.43413,2.0283737182617188
2020-04-14,70.98750305175781,66.14089,4.846611022949219
2020-04-15,70.20999908447266,67.78574,2.42425537109375
2020-04-16,73.67500305175781,68.65829,5.016716003417969
2020-04-17,73.08000183105469,70.3724,2.7076034545898438
2020-04-20,71.76249694824219,71.340904,0.42159271240234375
2020-04-21,67.37750244140625,71.53708,4.159576416015625
2020-04-22,71.5374984741211,70.18894,1.3485565185546875
2020-04-23,71.00250244140625,70.60137,0.40113067626953125
2020-04-24,72.39749908447266,70.73027,1.6672286987304688
2020-04-27,74.2699966430664,71.27783,2.9921646118164062
2020-04-28,72.83999633789062,72.27414,0.56585693359375
2020-04-29,74.61499786376953,72.48528,2.1297149658203125
2020-04-30,73.06999969482422,73.19316,0.12316131591796875
2020-05-01,70.69499969482422,73.164536,2.4695358276367188
